8	-.699759161225208	-.7371469539134254	-12.229760551528535
8.125	-.6912535325378002	-.7300427969189385	-12.245370337211384
8.25	-.6835862802997494	-.721857773461862	-12.26122261290253
8.375	-.6752877228508744	-.7147719193001651	-12.276607024515025
8.5	-.6679171067982141	-.7064685044137275	-12.292281055454879
8.625	-.66034346365448	-.6986179306832235	-12.307705272329512
8.75	-.6518875789193402	-.6922243159317257	-12.32255477181457
8.875	-.6441835608947516	-.6848676559493981	-12.337615449822687
9	-.6367310959556461	-.677279743907143	-12.35265582680183
9.125	-.6303315600363948	-.6683064001792742	-12.36802870645029
9.25	-.6218806766585848	-.6624723396379466	-12.382313650372224
9.375	-.614261650140185	-.6555504724111354	-12.396854544115058
9.5	-.6066899186659825	-.6486897921538683	-12.411286955847396
9.625	-.5997361587304938	-.6410563899912206	-12.425874117945481
9.75	-.5931562862072736	-.6330354812890775	-12.440474899171974
9.875	-.5851794686505176	-.6271570106523271	-12.45433018736432
10	-.5776627797205969	-.6207144513746622	-12.468289435572284
10.125	-.5705132799829226	-.6138699628813055	-12.482283423801976
10.25	-.5637764108751158	-.6065631178875385	-12.496327137904204
10.375	-.5583138076053714	-.5975754805203688	-12.510777378540952
10.5	-.5493703723534826	-.5935931188527644	-12.523703175460982
10.625	-.5423317190325045	-.5870375016000839	-12.53729744603297
10.75	-.5353549370688938	-.5804662641977992	-12.550845465400103
10.875	-.5283490675148151	-.5741033354245608	-12.564214263729314
11	-.5215784541635929	-.5674446045723348	-12.57764360793206
11.125	-.515861901359159	-.5595095736703071	-12.59129519163783
11.25	-.5074599618843169	-.5552897539008533	-12.603916950882489
11.375	-.5010980868535619	-.5483969516706867	-12.617171628142948
11.5	-.49799107171623547	-.5373197553377839	-12.631355839613205
11.625	-.48776280310131814	-.5356325683250484	-12.643271295240998
11.75	-.4850829299028283	-.5243337702479117	-12.657249966517305
11.875	-.4735554163608239	-.524311293114519	-12.668799957191085
12	-.4685916047575349	-.5160611670717639	-12.682013894838095
12.125	-.46066799645006823	-.5116069450860825	-12.694391725129702
12.25	-.45220456436268586	-.5077738829846535	-12.706688219319066
12.375	-.44700255046148424	-.49996694537994946	-12.71969717082495
12.5	-.43667555364263383	-.49836046666734773	-12.731630646356844
12.625	-.42819833265757584	-.494427690255596	-12.74404064375354
12.75	-.4247921779549503	-.48466002296231797	-12.757214465750357
12.875	-.4116249474934194	-.48581014951395673	-12.769231569659363
13	-.4046841111168183	-.47980147889491426	-12.782181076655066
13.125	-.39123383311861704	-.48046896663091687	-12.794963866917083
13.25	-.33755111608055993	-.5206088240206412	-12.80850672656547
13.375	-.3735500315220061	-.47058741965890954	-12.822529215485769
13.5	-.3801352980557903	-.4507658323606154	-12.835765536250182
13.625	-.38294251813444824	-.4351862269023188	-12.848537921629964
13.75	-.38180534303047053	-.4230218213241144	-12.861839502311783
13.875	-.38092338438427376	-.4102192525142082	-12.875524029768458
14	-.3797966756252973	-.3987851730331768	-12.88808481800804
14.125	-.3709142864020073	-.3999190387655622	-12.89583334149887
14.25	-.3590369988496851	-.4009503034838119	-12.906679364333202
14.375	-.3494135300267684	-.4004604882389849	-12.916792648401435
14.5	-.33957102160572483	-.40020000673451295	-12.926895638326481
14.625	-.32880621280122657	-.40094446698582065	-12.936915986879665
14.75	-.31010404796183333	-.40938370827246157	-12.947178910432367
14.875	-.27388985110693587	-.4356824877283387	-12.957094327831395
15	-.23166993891330465	-.46967954834536796	-12.965317179408004
15.125	-.2951823621265549	-.39608201708892277	-12.975402287451168
15.25	-.2894777646635895	-.3922267458798195	-12.984962156123268
15.375	-.2927631470513857	-.3786642115693685	-12.995239308045896
15.5	-.29095925898167196	-.37037634917306184	-13.005331058511928
15.625	-.291639404657254	-.3591047048472524	-13.015922557162073
15.75	-.2891824443747719	-.3512475623273384	-13.026236659964573
15.875	-.2871352107155346	-.3428561934900773	-13.03667526246104
16	-.2792406799585363	-.34128342417855145	-13.04614256252953
16.125	-.277665072139084	-.33230344943222745	-13.056698145095167
16.25	-.27220019031311116	-.3279238833631901	-13.066542592990169
16.375	-.26730869376352506	-.32283748098262316	-13.0765204919203
16.5	-.26406135943036174	-.3159086016416508	-13.086696705594944
16.625	-.258015478375407	-.31238246199414044	-13.096268726296827
16.75	-.25385502780797325	-.30649573922281464	-13.106315899635801
16.875	-.24989722355001634	-.30045440649705735	-13.11631503661936
17	-.245568553946806	-.2949100236308188	-13.126188089088998
17.125	-.24031933931601965	-.290585584577436	-13.135761742772697
17.25	-.24334968834678417	-.2756340153092441	-13.147682963010865
17.375	-.23211798811932943	-.2791097005037024	-13.155438978044032
17.5	-.2268235217788302	-.27499872142287424	-13.16484442346521
17.625	-.22345459856278194	-.2683880295154663	-13.17482403858838
17.75	-.21798098293456744	-.26461553030918566	-13.184070153422743
17.875	-.21339935692274797	-.25979994859233857	-13.193467361151964
18	-.2089386084054169	-.25468427888360656	-13.203043779377229
18.125	-.20460126698233402	-.24953266827505155	-13.212532731409214
18.25	-.20038367532239762	-.24426615316310477	-13.222016838181109
18.375	-.19551604808428255	-.2399388579920249	-13.231211760589908
18.5	-.19134689517298775	-.23469130568723146	-13.240628465806656
18.625	-.1873785313201747	-.22920429348990137	-13.250083841856336
18.75	-.18266218090144845	-.2248158167955703	-13.259188668969546
18.875	-.17990702869086708	-.2176815680620562	-13.269078069913931
19	-.17356862206372808	-.2158105084250171	-13.277287536178001
19.125	-.16912943289247173	-.21107535479099945	-13.286461878983117
19.25	-.16517127237605017	-.20588796922502214	-13.295607425065764
19.375	-.16038890334290556	-.20174777024709464	-13.30452999307666
19.5	-.15619611838903696	-.19699541219112526	-13.31347513608651
19.625	-.15149042503570262	-.19284465689829408	-13.322331584732524
19.75	-.14751697629344157	-.1878606515280512	-13.331289038845153
19.875	-.14285029447762287	-.18374587300295153	-13.340070499186051
20	-.14044614105694003	-.17638083426237292	-13.349839691347434
20.125	-.13502212249512105	-.1737063086181888	-13.35793823555334
20.25	-.13066643992245627	-.16936859656887704	-13.366631630175268
20.375	-.12656820366771007	-.16457973091326114	-13.375518732085682
20.5	-.1224401217913366	-.15998108671126257	-13.384245458164072
20.625	-.11763763094622261	-.15646423150353903	-13.392564804216937
20.75	-.11349759643213451	-.15208209339046264	-13.401086976844072
20.875	-.1099496379992786	-.14670783078836228	-13.410009197878964
21	-.10505752486031432	-.14347971709767157	-13.418129424708708
21.125	-.10177542348791692	-.13776817550563622	-13.427123067673186
21.25	-.09698420779144909	-.13446742573286743	-13.435215033142402
21.375	-.0925389810751944	-.13056170963343114	-13.443565975958082
21.5	-.08847219758167205	-.12620412906886724	-13.451990340016081
21.625	.025541556978383433	-.2965672264117393	-13.395640997233315
21.75	-.08071990401105268	-.11699669302231247	-13.46895006963334
21.875	-.07652328111495194	-.11305302008659289	-13.477090365465129
22	-.07214226926566467	-.10934077914015435	-13.485183618260857
22.125	-.06798757769603428	-.10519080627884458	-13.493488282691768
22.25	-.06418494634962954	-.10070883077350268	-13.501772889543599
22.375	-.06045423769086573	-.09593793313012332	-13.51027449584574
22.5	-.055796816761950564	-.09276388675693803	-13.518105963147754
22.625	-.05157732252060226	-.08890118885803132	-13.526188155288013
22.75	-.04860390647347588	-.08307742276282619	-13.534985337430372
22.875	-.04370655823003778	-.08037347495188864	-13.542586633484756
23	-.03908441202566901	-.07701464174225102	-13.550567612898696
23.125	-.03507733680709129	-.0728277998251031	-13.558761530034447
23.25	-.03094603920678935	-.06857255106531397	-13.56714807639457
23.375	-.012664261988783084	-.08490368034728403	-13.569098724330521
23.5	-.015327243799882536	-.07004986616090979	-13.581289556705885
23.625	-.015034227104008353	-.059552207885917426	-13.592080231676716
23.75	-.0027475460711540688	-.06325862887265783	-13.600660491722788
23.875	-.006725769766910054	-.045654745041162445	-13.614286151858566
24	-.003440712089330033	-.029714153906049222	-13.6335118006713
24.125	.6344225870200086	-.002837419976058644	-14.298251833710586
24.25	.7252186844753413	-.001149313243699097	-14.390736037898401
24.375	.7349787857840195	-.0009155735627957757	-14.40072987888787
24.5	.7443867416032944	-.0014553430181258621	-14.409598065251853
24.625	.7670872492459074	-.0022810362227998304	-14.431472879689816
24.75	.7635770072823679	-.0017861113123199051	-14.428457562636634
24.875	.6506899244066787	-.00682106206834105	-14.310535529004927
25	.7955184152673008	-.0018078586516009306	-14.460377223282443
25.125	.7545640660598323	-.002149605029230351	-14.419081127697302
25.25	.7947941033859606	-.0009237689115252625	-14.460537001140963
25.375	.7912889019507692	-.0023880189478469285	-14.455567549669691
25.5	.7884033155981199	-.001400559018222841	-14.453669423246552
25.625	.8122846442329967	-.0010253063151232627	-14.47792600458458
25.75	.768510283714043	-.0055343404906458464	-14.429642609890154
25.875	.8000001530755498	-.0015369367609895063	-14.465129882981275
26	.7881524133499119	-.00205606473450349	-14.452763015282025
26.125	.8058731047014085	-.0022360365225737137	-14.470303734845478
26.25	.8389304135982755	-.0014757393685030176	-14.504121340896363
26.375	.8265047690411378	-.0020724137647677577	-14.491099021943135
26.5	.8356324071940112	-.0015271127458213127	-14.500771961114834
26.625	.8117853721429527	.003576074051163768	-14.482028112860803
26.75	.8418285715158442	-.0018620807564900012	-14.506633157425943
26.875	.8188341552915672	-.003001263195085354	-14.482499558763042
27	.8539707196819026	-.0013892795447078853	-14.519248106803706
27.125	.8678762820494338	-.0012807712606657023	-14.533262177455542
27.25	.8593385948680357	.0014103379899383839	-14.527415599524637
27.375	.8650931655393783	-.0012090491684457522	-14.530550783037542
27.5	.8634475651267411	.0016396084699440534	-14.531753840263613
27.625	.8625193111207092	-.0025958313946692914	-14.526590146392733
27.75	.8701008217849776	-.0016103046731120252	-14.53515718377863
27.875	.8377762500786116	-.0036439820004936633	-14.500798934744767
28	.883422922853616	-.0015909986029040164	-14.548498590917257
28.125	.8682207653652662	-.001544001806919477	-14.533343430225075
28.25	.8849424011766762	-.0020894873779340093	-14.549519580465475
28.375	.8558689481772576	-.002553980100780065	-14.519981634743068
28.5	.8917249354029869	-.0012196985666467822	-14.557171903502889
28.625	.8849277865811969	.002010328195126408	-14.55360478144302
28.75	.8738179752937906	-.0023073712410500704	-14.538177270719407
28.875	.8914053858774118	-.0011110689523004843	-14.55696098359178
29	.8742407500044965	-.0032635895464754785	-14.537643827124592
29.125	.8827301435510684	-.0009745794379929759	-14.548422230779611
29.25	.897774098505738	-.002005740367404251	-14.562435024805026
29.375	.9044752454324319	-.001783331548642469	-14.569358580550407
29.5	.8962444612434033	-.002588222911210797	-14.56032290499872
29.625	.890058328345704	.0023275619355574142	-14.559052556947917
29.75	.9254553259357764	-.004285851878897674	-14.587836140723478
29.875	.8985378703490404	-.0018513312483168431	-14.563353205767436
30	.9325268460594304	-.0014390351413429933	-14.597754477584797
